symbol,calendar_year,period,time,size,der,dar,roa,roe,sdoa,sdroe,tobinq,ppe,cash,ar,log_sales,sgr,operating_income_ratio,quarter,equity_to_assets,roa_std_bank,bank_zscore,roa_count_bank,mask_bad,bank_zscore_clean,bank_zscore_risk_label,bank_zscore_risk
BBHI,2021,Q4,2021Q4,29.1677500783864,0.0025257097299146,0.0007079869097382,0.0229586101405678,0.0819037530493213,0.008236098562059,0.018126395963457,10.4340472915152,0.0064790111104317,0.0543195579683263,0.0,25.7664363318393,0.0892104213706923,1.1241526732,4,0.9992920130902618,0.009707523222908543,105.30498869355736,49,False,105.30498869355736,2.0,1
BBHI,2021,Q3,2021Q3,29.5623376754625,0.0031968188308073,0.0005964417350273,0.0091037920186159,0.0487946634980729,0.0030143118093793,0.0083824459315808,10.9038212558199,0.0046260898818095,0.0298026690763414,0.0,25.24832667954,0.0512977184059081,1.1261113313,3,0.9994035582649727,0.009707523222908543,103.88925446025586,49,False,103.88925446025586,2.0,1
BBHI,2021,Q2,2021Q2,29.0713789641906,5.54970968559644,0.465370031877628,0.0033314786824878,0.0397291149947158,0.0034148928215031,0.0318386397464443,6.12844204123377,0.0068236161835531,0.0591710887396321,0.0,24.1914884975431,0.0413728205395889,1.74196646,2,0.5346299681223721,0.009707523222908543,55.41696212843849,49,False,55.41696212843849,2.0,1
BBHI,2021,Q1,2021Q1,29.0106294198522,0.0,0.0,0.0022304509253083,0.0283070726748571,0.0047889489657328,0.0333180103263379,2.08634806264225,0.0075061321872531,0.0227724672078606,0.0138293120205497,23.9363343341219,0.0291317059935594,1.6365561338,1,1.0,0.009707523222908543,103.24265293130277,49,False,103.24265293130277,2.0,1
BBHI,2020,Q4,2020Q4,28.5813899325857,0.0,0.0,-0.0044000881710514,-0.0327935677670619,0.0078596126407427,0.053437890303595,1.1828770325962,0.0117435608984425,0.0436332692447208,0.0068320920498729,23.4752282235667,-0.031752296674313,1.4477112387,4,1.0,0.009707523222908543,102.5596219517103,49,False,102.5596219517103,2.0,1
BBHI,2020,Q3,2020Q3,28.3866724097562,0.0218587240692271,0.0035745964354632,0.007295521964032,0.0446122532800257,0.0059122232190421,0.0391350153488113,0.342945452247906,0.0183641327498607,0.145638340995229,0.0053942927425921,22.713427926771,0.046695442173283,5.7975356036,3,0.9964254035645368,0.009707523222908543,103.39619102428854,49,False,103.39619102428854,2.0,1
BBHI,2020,Q2,2020Q2,28.4210739170515,0.0258849706037966,0.0039074116623235,0.0146912181917464,0.0973231857534012,0.010833383032431,0.0803785499100496,0.142041596899626,0.0187013477538549,0.130124202958306,0.0076726264120151,23.4050475693723,0.107816202008722,4.1047624209,2,0.9960925883376766,0.009707523222908543,104.1237587919542,49,False,104.1237587919542,2.0,1
BBHI,2020,Q1,2020Q1,28.4733640311344,0.0330673734637441,0.0042762606827354,0.0002103981664195,0.0016269622600821,0.0049131393561127,0.0413004010113198,0.0661629659897708,0.0187665975314395,0.192704855067692,0.0061800007456903,23.7030999091125,0.0016296135798751,1.5909236822,1,0.9957237393172647,0.009707523222908543,102.59405150156158,49,False,102.59405150156158,2.0,1
BBHI,2019,Q4,2019Q4,28.5581224693991,0.0,0.0,-0.0118068976608843,-0.0995379300976923,0.0047264935722848,0.0398739729254824,0.148446515286125,0.0129806817575411,0.221626354236976,0.0062157743719815,23.6847656347823,-0.0905270544771916,-0.3770750714,4,1.0,0.009707523222908543,101.79662511721871,49,False,101.79662511721871,2.0,1
BBHI,2019,Q3,2019Q3,28.5524354990184,0.0,0.0,-0.0063583151415632,-0.048905761578107,0.0043815419455237,0.0318935425427311,0.368323667175467,0.0132378331210168,0.173623472380653,0.0003753430734644,23.3252871994832,-0.0466255057122834,1.4133007446,3,1.0,0.009707523222908543,102.35789933662652,49,False,102.35789933662652,2.0,1
BBHI,2019,Q2,2019Q2,28.6493987541716,0.0,0.0,-0.0002359376441469,-0.0018893541129997,0.0226127319273179,0.151952155840831,0.285724230023187,0.0121292005362116,0.162819052744282,0.0069467346649107,24.097892605097,-0.0018857911856668,1.1558991058,2,1.0,0.009707523222908543,102.98858312247296,49,False,102.98858312247296,2.0,1
BBHI,2019,Q1,2019Q1,28.4583288020355,0.0,0.0,0.0043368741655727,0.0286346947770121,0.0226255048131567,0.152140506588332,0.310039374111692,0.0148708249149564,0.188453747160098,0.006301014361514,24.3546402230722,0.0294788115480805,1.0565238188,1,1.0,0.009707523222908543,103.45964167208615,49,False,103.45964167208615,2.0,1
BBHI,2018,Q4,2018Q4,28.4482304940004,0.0,0.0,-0.0457546302915336,-0.307880767502615,0.0198438320867422,0.135021265600095,0.381345068625824,0.0151794620152974,0.170443153231387,0.0072516671302158,23.9312277315142,-0.235404308368652,-2.8282402138,4,1.0,0.009707523222908543,98.29957114669233,49,False,98.29957114669233,2.0,1
BBHI,2018,Q3,2018Q3,28.5257703444331,0.0,0.0,-0.0001725324254634,-0.000956855960582,0.0039955127962618,0.0228207546724711,0.425261928085788,0.0135043086442348,0.137703422195645,0.0059135207503661,24.0375197161881,-0.0009559412624871,1.0007776595,3,1.0,0.009707523222908543,102.99511467714736,49,False,102.99511467714736,2.0,1
BBHI,2018,Q2,2018Q2,28.5098905879372,0.0,0.0,-0.0083449703066003,-0.0477106858370118,0.0043057497126512,0.0245543825030928,0.28146639751368,0.0135936035139524,0.175301750080186,0.0069176216926669,24.0710241161822,-0.0455380349575187,0.233091162,2,1.0,0.009707523222908543,102.15324825113142,49,False,102.15324825113142,2.0,1
BBHI,2018,Q1,2018Q1,28.5067839008341,0.0,0.0,0.0004046160419829,0.0022011182306004,0.0003210692930966,0.0017625871490429,0.346653528247388,0.0134850538803015,0.160800185238143,0.0066631947453933,24.0489150404713,0.0022059738398355,1.1365749541,1,1.0,0.009707523222908543,103.05456840743402,49,False,103.05456840743402,2.0,1
BBHI,2017,Q4,2017Q4,28.5307042672577,0.0,0.0,0.0011299421498745,0.0063096018177579,0.0001038587270726,0.0005105168959375,0.182228293799445,0.0132917853153797,0.137727272926908,0.0072570316700369,24.0592613142099,0.0063496656798737,1.1828729519,4,1.0,0.009707523222908543,103.12928634436153,49,False,103.12928634436153,2.0,1
BBHI,2017,Q3,2017Q3,28.4650570411647,0.0,0.0,0.0010305493701173,0.0054044825247916,0.0001035182860551,0.0005775750982433,0.358989902813049,0.0137133767690214,0.103606320388456,0.0,24.129720748114,0.0054338496703775,1.1151644732,3,1.0,0.009707523222908543,103.11904760709818,49,False,103.11904760709818,2.0,1
BBHI,2017,Q2,2017Q2,28.4417221648352,0.0,0.0,0.0012830527244972,0.006604299191178,0.0001425783062141,0.0010817433111571,0.635026160633275,0.0140319910883295,0.15993278351181,0.0,24.0827105106923,0.0066482059322391,1.0802429582,2,1.0,0.009707523222908543,103.14505870679703,49,False,103.14505870679703,2.0,1
BBHI,2017,Q1,2017Q1,28.3465412265633,0.0,0.0,0.001136708710827,0.0053551617391101,0.0008286423618793,0.0042936262939029,0.156453993810786,0.015497380763701,0.111604302930573,0.0,23.9916726780378,0.0053839938972322,1.1271282714,1,1.0,0.009707523222908543,103.12998338734532,49,False,103.12998338734532,2.0,1
BBHI,2016,Q4,2016Q4,28.3529807235852,0.0,0.0,0.0014845007325194,0.0080034647312794,0.0007988696299483,0.0042671804763006,-0.0844823336880161,0.0154218503165124,0.128013635551941,0.0,23.9833045896089,0.0080680369807052,0.0845304857,4,1.0,0.009707523222908543,103.16581044783298,49,False,103.16581044783298,2.0,1
BBHI,2016,Q3,2016Q3,28.2846869112754,0.0,0.0,-0.0004212143421409,-0.0021353557222237,0.0007582390572416,0.0041465815661579,-0.012372062317357,0.0166702184454675,0.0702952756743497,0.0,23.7333935539186,-0.0021308056940919,-0.0225326773,3,1.0,0.009707523222908543,102.96949723478157,49,False,102.96949723478157,2.0,1
BBHI,2016,Q2,2016Q2,28.3868789655499,0.0,0.0,0.000916421866767,0.0051347297047032,0.0123073380970986,0.0680974432679026,-0.0443605948243624,0.0151966722755673,0.109409514656258,0.0,23.8484835146286,0.0051612312320231,0.1171427859,2,1.0,0.009707523222908543,103.10729100340745,49,False,103.10729100340745,2.0,1
BBHI,2016,Q1,2016Q1,28.3820858288929,0.0,0.0,0.0013634962908005,0.0076424076828787,0.0120867559676254,0.0668710918746319,-0.0167895185662111,0.0154336064376867,0.0866289397645553,0.0,23.9175576265635,0.0077012638811318,0.1561180094,1,1.0,0.009707523222908543,103.15334543086207,49,False,103.15334543086207,2.0,1
BBHI,2015,Q4,2015Q4,28.3629246254254,0.0,0.0,-0.0249649765274929,-0.138051597713209,0.0117511568375692,0.0649897751752033,8.90909702394e-05,0.0159026373265347,0.089733386655421,0.0,0.0,-0.121305218489749,1.5791462274,4,1.0,0.009707523222908543,100.44117341605181,49,False,100.44117341605181,2.0,1
BBHI,2015,Q3,2015Q3,28.3944029649891,0.0,0.0,-7.41825038343e-05,-0.0003756988961643,0.0005147744954996,0.0032619849390068,-0.0330348138632171,0.0137327772212969,0.0838804040748047,0.0,23.7422634553212,-0.0003755577995136,0.0290240104,3,1.0,0.009707523222908543,103.00524598658343,49,False,103.00524598658343,2.0,1
BBHI,2015,Q2,2015Q2,28.3662239297639,0.0,0.0,0.0,0.0,0.0014442326055025,0.0100801846418105,0.0,0.0148338490966751,0.0051033004858802,0.0,23.9658327020134,0.0,0.2141296607,2,1.0,0.009707523222908543,103.01288774052323,49,False,103.01288774052323,2.0,1
BBHI,2015,Q1,2015Q1,28.3343793236574,0.274056726515743,0.0429175825361174,0.0010530189409393,0.0067242120096125,0.001181082612231,0.0080882042063361,0.109104018052721,0.0148813157386053,0.0870899918523207,0.0,23.8530742596931,0.0067697331304301,0.129907231,1,0.9570824174638826,0.009707523222908543,98.70029815058714,49,False,98.70029815058714,2.0,1
BBHI,2014,Q4,2014Q4,28.3413562339512,0.0,0.0,0.0034513169029517,0.0239371948380484,0.0011117714682787,0.0071794702347174,0.0217167562089633,0.0057046021645738,0.0068413941699722,0.0,24.0677587208743,0.02452423625965,0.3380412456,4,1.0,0.009707523222908543,103.36841786120397,49,False,103.36841786120397,2.0,1
BBHI,2014,Q3,2014Q3,28.3112456577019,0.362168820248007,0.0450868517938755,0.0008509442495182,0.0068353735664175,0.0003918096867304,0.0031571939228221,0.0767867306531106,0.0059964919585011,0.0077991370197652,0.0,23.8036377754031,0.0068824174608021,0.1674169698,3,0.9549131482061245,0.009707523222908543,98.45601916255617,49,False,98.45601916255617,2.0,1
BBHI,2014,Q2,2014Q2,28.1926223601126,0.389211954387836,0.0476979174105933,0.0014506253035853,0.0118370096671668,0.0009578481171428,0.0074095541764501,0.0930307880727959,0.0069758502815547,0.0066730235566114,0.0,23.8102089905994,0.0119788028725705,0.1724783204,2,0.9523020825894067,0.009707523222908543,98.24882063040083,49,False,98.24882063040083,2.0,1
BBHI,2014,Q1,2014Q1,28.1246082817037,0.629003430482285,0.0746613302248446,0.0005018597324859,0.0042280453938328,0.0009846467651801,0.007691551376216,0.12749213284168,0.0095694249899691,0.0688708740522039,0.0,23.6925001192455,0.0042459976647012,0.0357857986,1,0.9253386697751554,0.009707523222908543,95.37350653179725,49,False,95.37350653179725,2.0,1
BBHI,2013,Q4,2013Q4,28.0691463610321,0.0,0.0,0.0028346051005625,0.0223025823985519,0.0008650361500929,0.0068608222512791,-0.0139187197956316,0.0082455853952673,0.0090102006776362,0.0,23.8061960189003,0.0228113340559557,0.327771509,4,1.0,0.009707523222908543,103.30488859753619,49,False,103.30488859753619,2.0,1
BBHI,2013,Q3,2013Q3,28.0934782166226,0.358430967995481,0.0470796535550739,0.0011375668715749,0.0086606243705941,0.0006965310340058,0.0066882304492365,0.0903853420164411,0.0082507803983825,0.0075095829835683,0.0,23.7235377905922,0.0087362860625761,0.0835697576,3,0.9529203464449261,0.009707523222908543,98.28026072243055,49,False,98.28026072243055,2.0,1
BBHI,2013,Q2,2013Q2,28.0889724066507,0.313609379490788,0.0398540023715798,0.0008872958007419,0.0069820913568745,0.000883107380445,0.0092608596409643,0.0838356286936626,0.0087675350701402,0.006399794538572,0.0,23.7413465142131,0.0070311837239823,0.1068355173,2,0.9601459976284202,0.009707523222908543,98.99881477092359,49,False,98.99881477092359,2.0,1
BBHI,2013,Q1,2013Q1,28.1795023214295,0.396016892592946,0.0446669854861238,0.0024740136839335,0.0219345720487036,0.001294290095404,0.0124225069101895,0.0808850058302113,0.008291216416069,0.0976996073264559,0.0,23.8240335733793,0.0224264874535529,0.2359666892,1,0.9553330145138762,0.009707523222908543,98.66646787282514,49,False,98.66646787282514,2.0,1
BBHI,2012,Q4,2012Q4,0.0,0.0,0.0,0.0029539177448843,0.0292317313343481,0.0021552019450772,0.0164741882473453,0.0,0.0,0.0,0.0,23.7156801739315,0.0301119559403481,0.4231529266,4,1.0,0.009707523222908543,103.31717933757173,49,False,103.31717933757173,2.0,1
BBHI,2012,Q3,2012Q3,0.0,0.0,0.0,0.0,0.0,0.0143899899715315,0.109332105909194,0.0,0.0,0.0,0.0,23.7688353453951,0.0,0.2487394159,3,1.0,0.009707523222908543,103.01288774052323,49,False,103.01288774052323,2.0,1
BBKP,2024,Q3,2024Q3,32.0665362057357,2.07715026485707,0.282592199580108,0.0052661285539996,0.038707863617484,0.013408942821908,0.102195181972253,0.36481010886624,0.0368226489572885,0.0602635078600379,0.0078674376153681,26.7230705083319,0.0402664935585008,1.4598735589,3,0.717407800419892,0.010098530454312521,71.56228643795174,57,False,71.56228643795174,2.0,1
BBKP,2024,Q2,2024Q2,32.0583466966033,1.58057006841488,0.207219281570226,-0.0275501109826223,-0.210139136043108,0.0093732855994953,0.0651545142477538,0.245927147761122,0.0377689153301406,0.0735210877614673,0.00609306847487,26.9792941509209,-0.173648739871531,-5.6827677518,2,0.7927807184297739,0.010098530454312521,75.77643211645355,57,False,75.77643211645355,2.0,1
BBKP,2024,Q1,2024Q1,32.0515705880856,1.6848289642667,0.269599968641585,-0.009950487453645,-0.062184241173861,0.011252816236704,0.0683600792963247,0.370882603716557,0.0384886417816699,0.0682053827527779,0.0,27.9677490341469,-0.0585437429434453,-0.0001735271,1,0.730400031358415,0.010098530454312521,71.34201824356593,57,False,71.34201824356593,2.0,1
BBKP,2023,Q4,2023Q4,32.0654895726795,1.64176037747902,0.275283777324146,-0.0315195244065461,-0.187978771544963,0.0118609392118746,0.0681486889610904,0.381574456655592,0.0383558126046024,0.0719975968866279,0.0059664584205638,27.95357117291,-0.158234116675752,0.0161627472,4,0.724716222675854,0.010098530454312521,68.64332403664555,57,False,68.64332403664555,2.0,1
BBKP,2023,Q3,2023Q3,32.0605734251656,0.887469659515906,0.177445641128641,-0.0058723374836176,-0.0293696780264698,0.0124977724342391,0.0611225284898138,0.297128197092624,0.038856876874765,0.0885990093433547,0.0,26.7307316777838,-0.0285317108648255,-1.5505176503,3,0.822554358871359,0.010098530454312521,80.87137282821006,57,False,80.87137282821006,2.0,1
BBKP,2023,Q2,2023Q2,32.1027546933714,0.786925695715156,0.156196051542269,-0.0305168787772277,-0.153745986698814,0.0124156843137914,0.081310758821607,0.288944783528062,0.0378911740640264,0.0862536984208605,0.0,26.4221228681668,-0.133258090144022,-11.4445542432,2,0.843803948457731,0.010098530454312521,80.53519008136412,57,False,80.53519008136412,2.0,1
BBKP,2023,Q1,2023Q1,32.0907867182419,1.32349373421926,0.168477820831078,-0.0024669458914953,-0.0193793308457241,0.0144991919250343,0.117033612303574,0.153208525875563,0.0387752869037486,0.102728236760283,0.0,26.5064046299218,-0.0190109120906406,2.1691837784,1,0.831522179168922,0.010098530454312521,82.09662158550834,57,False,82.09662158550834,2.0,1
BBKP,2022,Q4,2022Q4,32.1307791404808,1.30044433718938,0.162151140872253,-0.0266689661928318,-0.213883823928726,0.0154425616596308,0.129620899091075,0.042530331333756,0.0377375267113795,0.19656399588281,0.0,25.7764432453147,-0.176197935677644,-5.679003827,4,0.837848859127747,0.010098530454312521,80.32652836022348,57,False,80.32652836022348,2.0,1
BBKP,2022,Q3,2022Q3,32.0976830078959,1.38864922024286,0.167752608340633,0.0079424017771978,0.065746876569369,0.01315135662989,0.11199415468919,0.162950859237293,0.0385111672631498,0.131897518702076,0.0,26.5578046072078,0.0703737294748801,4.6670293384,3,0.832247391659367,0.010098530454312521,83.1992137111164,57,False,83.1992137111164,2.0,1
BBKP,2022,Q2,2022Q2,32.1190232733546,1.00478392479192,0.111045909972607,-0.0225794504567519,-0.20430710915131,0.0027743267192329,0.0385012804740353,0.0346198647897471,0.0381986453366338,0.211774683259014,0.0,26.7103206755682,-0.169647017441662,-4.9132307151,2,0.888954090027393,0.010098530454312521,85.79215000541595,57,False,85.79215000541595,2.0,1
BBKP,2022,Q1,2022Q1,32.0258639832095,0.528513560095066,0.0772941302361464,-0.0162417646473215,-0.111056206076148,0.0065088768716174,0.0330309509063732,0.16140718473107,0.0426171683972794,0.126163392176293,0.0,26.8700489530642,-0.0999555247239548,-2.2503039305,1,0.9227058697638536,0.010098530454312521,89.76198162866673,57,False,89.76198162866673,2.0,1
BBKP,2021,Q4,2021Q4,32.1220778575668,0.470550947440224,0.0696508665058115,-0.0215345904353085,-0.145484506373314,0.0105587304827871,0.0752341908138875,0.409282200734032,0.0392008471515891,0.185537431460754,0.0,26.4693124657138,-0.127006961302278,-6.0615240086,4,0.9303491334941885,0.010098530454312521,89.99473212171934,57,False,89.99473212171934,2.0,1
BBKP,2021,Q3,2021Q3,32.1227089039965,0.957929169493258,0.086602022800186,-0.0058638100722991,-0.0648612414698894,0.0041145262037651,0.0422588854160929,0.0578241500841401,0.0385147789523368,0.181763202749673,0.0,26.7401008156565,-0.0609105101622045,0.2899448667,3,0.913397977199814,0.010098530454312521,89.86794377987516,57,False,89.86794377987516,2.0,1
BBKP,2021,Q2,2021Q2,32.0130295379366,0.685455942512696,0.0736534539135294,0.0041196250286708,0.0383392944496762,0.013670151725023,0.129079912200772,0.130771227705985,0.0434266409076975,0.106284160700277,0.0,25.4399058387655,0.0398677976841489,10.9007084586,2,0.9263465460864706,0.010098530454312521,92.13876962838597,57,False,92.13876962838597,2.0,1
BBKP,2021,Q1,2021Q1,32.0230954282024,0.692232170694146,0.0708063247209127,-0.0020680164973048,-0.0202177920489896,0.0103805147171647,0.0990806567585666,0.164259184894203,0.0434210575490262,0.102244118165427,0.0,26.0955768834074,-0.0198171333675572,2.9675937964,1,0.9291936752790873,0.010098530454312521,91.80797770291998,57,False,91.80797770291998,2.0,1
BBKP,2020,Q4,2020Q4,32.0122796807123,0.681190884602197,0.0719736220476676,-0.0274735560094652,-0.260022149626719,0.0112185905688562,0.10669094204856,0.676202503969047,0.043838695754633,0.0844116216327991,0.019649936730173,26.2064307339998,-0.206363157745878,-6.5687448827,4,0.9280263779523324,0.010098530454312521,89.17662089718125,57,False,89.17662089718125,2.0,1
BBKP,2020,Q3,2020Q3,32.0170627422257,0.511798970645647,0.0658569533605708,-0.0138670121434586,-0.107765728276187,0.0066671769808735,0.0523488570948098,0.0450116634960265,0.03991348804301,0.0513712303296818,0.0254572962062811,0.0,-0.0972820565986304,3.0096994118,3,0.9341430466394292,0.010098530454312521,91.12969839121213,57,False,91.12969839121213,2.0,1
BBKP,2020,Q2,2020Q2,32.0993564474369,0.294646697846211,0.0319271360596061,5.8363913424e-06,5.38624395621e-05,0.0002827444106863,0.003237889475865,0.038405560262119,0.0367429500979138,0.0198730730506132,0.0,27.0393577463095,5.38653408808e-05,2.2281995497,2,0.9680728639403939,0.010098530454312521,95.86332434322894,57,False,95.86332434322894,2.0,1
BBKP,2020,Q1,2020Q1,32.2441933896414,0.331782578361132,0.028224895824218,0.0005318966413232,0.0062524248159821,0.0001425726433961,0.0016865377127447,-0.0618392301673458,0.0319021123678355,0.100483040163548,0.032523400818379,27.4628509541387,0.0062917635948187,1.6657919334,1,0.9717751041757821,0.010098530454312521,96.28202887697259,57,False,96.28202887697259,2.0,1
BBKP,2019,Q4,2019Q4,32.2388302967048,0.323098752102466,0.0286252882483096,0.0006589886357099,0.0074381226837131,0.0001651509742204,0.0019102090147188,-0.0519888244048866,0.0300427626006829,0.107136862982307,0.0475608214804543,26.2429611971326,0.0074938629557529,5.1901113564,4,0.9713747117516904,0.010098530454312521,96.25496549077582,57,False,96.25496549077582,2.0,1
BBKP,2019,Q3,2019Q3,32.1952056690084,0.288271619301656,0.0264596315405442,0.0003137388355169,0.0034181126828507,0.0001492969710534,0.0017178652222417,-0.0762490714553169,0.031394313977958,0.135242274850556,0.0140766782964863,27.7354757213745,0.0034298362496356,1.28011044,3,0.9735403684594558,0.010098530454312521,96.43523002686928,57,False,96.43523002686928,2.0,1
BBKP,2019,Q2,2019Q2,32.213386497794,0.338850348106102,0.0302165241128768,0.0006689527026591,0.0075016853465939,0.0009680240336083,0.0108137447670858,-0.0589330696073999,0.031324505480702,0.127947724068156,0.0138072689020445,27.3721143673595,0.0075583859799436,1.8481904922,2,0.9697834758871232,0.010098530454312521,96.09838114369957,57,False,96.09838114369957,2.0,1
BBKP,2019,Q1,2019Q1,32.201814989284,0.350248257715163,0.0313081810638175,0.0005666482689687,0.0063391599958827,0.0009864869144707,0.010864080299264,-0.0790521002855452,0.0317749750405668,0.148226876320937,0.0099530034862892,27.249770945368,0.0063796013092922,2.0687093983,1,0.9686918189361825,0.010098530454312521,95.98014994263197,57,False,95.98014994263197,2.0,1
BBKP,2018,Q4,2018Q4,32.1916532760798,0.533676620453324,0.0478326051096838,-0.0014337764041736,-0.0159968904915487,0.0012282430532209,0.014456564772472,-0.042356608912079,0.0321509292336325,0.125620516423192,0.0191512324311499,27.1307050725488,-0.0157450191445067,1.7954560073,4,0.9521673948903162,0.010098530454312521,94.14573959918467,57,False,94.14573959918467,2.0,1
BBKP,2018,Q3,2018Q3,32.1337688215587,0.477639654939988,0.0459256260346501,0.0007402884747602,0.0076992120123469,0.0002938497122345,0.0049352778144871,0.0146662508030926,0.0328573774684204,0.0977236179254436,0.0066148035626551,27.4323567397956,0.0077589498119422,1.5598304516,3,0.9540743739653499,0.010098530454312521,94.54986215666278,57,False,94.54986215666278,2.0,1
BBKP,2018,Q2,2018Q2,32.1492832977657,0.586328460384155,0.0457447473548271,0.0014542823862037,0.0186401106525444,0.0029404385442438,0.0451742830980026,-0.0182871562319327,0.0323073037660409,0.112857387553924,0.0045444102071353,27.6038390071134,0.018994163970711,1.4562446567,2,0.9542552526451729,0.010098530454312521,94.63847629664237,57,False,94.63847629664237,2.0,1
BBKP,2018,Q1,2018Q1,32.3104313389208,0.586288371350245,0.0391303290605469,0.0011761775151777,0.0176226271628171,0.0029307194597874,0.0445990506696537,-0.0682061732013261,0.0274980632325815,0.176313848600323,0.0039130589026212,27.5881981624923,0.0179387551567089,1.5797933578,1,0.9608696709394531,0.010098530454312521,95.26592535489107,57,False,95.26592535489107,2.0,1
BBKP,2017,Q4,2017Q4,32.2986307371391,0.614308039368563,0.0388834779072694,-0.0049177306625868,-0.0776937055034266,0.0030827458691603,0.0455512197453071,-0.0339560191421326,0.0258851030681689,0.144192771193904,0.0232227673329648,27.1597879310906,-0.0720925668459141,1.2212911225,4,0.9611165220927306,0.010098530454312521,94.68692457344666,57,False,94.68692457344666,2.0,1
BBKP,2017,Q3,2017Q3,32.3603887787652,0.428231588291164,0.0374355887125783,0.0014154426558396,0.0161914712040208,0.0004939905624195,0.0053715603512968,-0.0526128892362202,0.023815616244564,0.153717582916914,0.0046028338316849,27.6470381555493,0.0164579496213928,1.7424198885,3,0.9625644112874217,0.010098530454312521,95.45743891197546,57,False,95.45743891197546,2.0,1
BBKP,2017,Q2,2017Q2,32.3773480537014,0.484537669290087,0.0408664462815228,0.0018101951002911,0.0214627841337885,0.0003432780576748,0.0036045285874798,-0.0948421638061448,0.0235223418373911,0.206131841282578,0.0056159873894277,27.7469286160904,0.021933538945465,1.6425720372,2,0.9591335537184772,0.010098530454312521,95.15679070001741,57,False,95.15679070001741,2.0,1
BBKP,2017,Q1,2017Q1,32.3441257232355,0.450176914729432,0.0400440695829454,0.0026033984668,0.0292675020746268,0.0004308287531824,0.0044774591087678,-0.0483033264707747,0.0241733678886367,0.160571754103318,0.0043994626125661,27.764136672106,0.0301499147676385,1.6253512398,1,0.9599559304170546,0.010098530454312521,95.31677239957216,57,False,95.31677239957216,2.0,1
BBKP,2016,Q4,2016Q4,32.2888406953861,0.383672827476803,0.0346015874883481,0.001965134774773,0.0217900064748205,0.0005254165858674,0.0054219428173789,-0.0415347093483348,0.0252189434146264,0.154297930776276,0.0,27.9610433099631,0.0222753873085019,1.1360446701,4,0.9653984125116519,0.010098530454312521,95.79250680709862,57,False,95.79250680709862,2.0,1
BBKP,2016,Q3,2016Q3,32.2358862553947,0.379408861490726,0.0351882624200381,0.0030120886870495,0.0324771119932249,0.0001656645548537,0.0016065310614094,-0.0160854957723106,0.025936500632693,0.129822875977173,0.0037496536443615,27.8623812187418,0.033567280315334,1.3339670383,3,0.9648117375799619,0.010098530454312521,95.83808561509142,57,False,95.83808561509142,2.0,1
BBKP,2016,Q2,2016Q2,32.2071269562113,0.318161932479666,0.0293864246973369,0.0031368379864328,0.0339620231422557,0.0005844702810138,0.0050029892253589,-0.0160823563592617,0.0266696601514859,0.121008669177609,0.0052515665864995,27.8317693538396,0.0351559917475758,1.3946406701,2,0.9706135753026631,0.010098530454312521,96.42496179959147,57,False,96.42496179959147,2.0,1
BBKP,2016,Q1,2016Q1,32.2349043441416,0.387161290407634,0.0352866932748215,0.0027400540657355,0.0300635386720642,0.0006124417735142,0.0068820450657007,-0.0409413221235728,0.0251928312560634,0.152920866113535,0.0042384712249966,27.7187260856614,0.0309953691511961,1.6664089566,1,0.9647133067251785,0.010098530454312521,95.80140052731815,57,False,95.80140052731815,2.0,1
BBKP,2015,Q4,2015Q4,32.1782072744103,0.55640903630996,0.0442864354556662,0.0017471665951971,0.021951174699525,0.0008161218409386,0.0091961989250281,-0.0403472519379811,0.0128360379406667,0.180123970262244,0.0046968467687824,27.709567011631,0.0224438434275316,1.4067326546,4,0.9557135645443338,0.010098530454312521,94.81188728114917,57,False,94.81188728114917,2.0,1
BBKP,2015,Q3,2015Q3,32.1250561003642,0.455792006146008,0.0377923433258634,0.0032175266615182,0.0388047631562986,0.0005063495435401,0.0063792420719616,-0.0362248669229587,0.0124719920623837,0.164649917095968,0.0049579927872687,27.7228123843483,0.0403713643897391,1.4666099827,3,0.9622076566741367,0.010098530454312521,95.60056165631262,57,False,95.60056165631262,2.0,1
BBKP,2015,Q2,2015Q2,32.0698091432788,0.422298712147425,0.035631823641318,0.0036552821863415,0.0433214133344979,0.0012433274592578,0.0147642612158827,-0.0368989105943187,0.0122712563981552,0.172872510700346,0.005163828214386,27.6815659302757,0.0452831430935383,1.4491321907,2,0.964368176358682,0.010098530454312521,95.85785406347262,57,False,95.85785406347262,2.0,1
BBKP,2015,Q1,2015Q1,32.0315273462153,0.445825034472192,0.0385643705000553,0.0024314009679857,0.0281083136146718,0.0007742234619716,0.0089502691041928,-0.0378305112488679,0.012107417218491,0.18855069064844,0.0072233248783636,27.4917337609201,0.028921240924709,1.8133791889,1,0.9614356294999447,0.010098530454312521,95.44626664529355,57,False,95.44626664529355,2.0,1
BBKP,2014,Q4,2014Q4,32.0011177199361,0.545478577045903,0.0469335419135845,0.0006281872670277,0.0073010193257433,0.0012623144864415,0.0137611858200292,0.0004522257220466,0.0119325473691326,0.177218789203988,0.004814470528164,27.4889078613854,0.0073547162512289,1.1511591047,4,0.9530664580864155,0.010098530454312521,94.43895323860447,57,False,94.43895323860447,2.0,1
