"symbol","calendarYear","period","time","Size","DER","DAR","ROA","ROE","SDOA","SDROE","Tobinq","PPE","Cash","AR","Log_Sales","SGR","operatingIncomeRatio","ZSCORE"
"BTPN.JK","2020","Q4","2020Q4","32.8414138413154","1.244862521212","0.212318272337672","0.0011184882817048","0.00655791009873469","0.000493763771375983","0.0030791466124359","0.207345093222443","0.0128734988110074","0.141709690213321","0.0101656815328445","28.6781741315235","0.00660120017603286","0.1074711698","0.447522382772898"
"BTPN.JK","2020","Q3","2020Q3","32.861595017656","1.40980685123891","0.233699549601475","0.00228858170090765","0.0138060093271965","0.000783224379244073","0.00578275423810045","0.222913549124536","0.0131007840635236","0.103433934616438","0.00932357235781149","28.6733300368656","0.0139992835666924","0.2018275896","0.368999429809905"
"BTPN.JK","2020","Q2","2020Q2","32.8524068105092","1.53399438970553","0.251894399362249","0.0019686255822541","0.0119885976276341","0.000782921832357435","0.00545684139834053","0.248810095922783","0.0136469867934567","0.0965535922596168","0.0184583588853829","28.6659769831839","0.0121340680875217","0.1598475585","0.367051237684622"
"BTPN.JK","2020","Q1","2020Q1","32.9276859077268","1.93280451991318","0.290488006701546","0.00376680478573025","0.0250629876192106","0.000194472860950713","0.00173778378403691","0.239552501339687","0.0129959790906342","0.127975865028093","0.0183193490924149","28.797638099109","0.0257072890873298","0.3264128833","0.391257008124599"
"BTPN.JK","2019","Q4","2019Q4","32.8330003920531","1.58739933447766","0.261249084237286","0.00344500483768265","0.0209325073906968","0.000216337331570558","0.00171542075685304","0.288389175348192","0.0104263148133788","0.11700674968701","0.00985618206897448","28.8106476401844","0.0213800453479563","0.272331294","0.428969080658527"
"BTPN.JK","2019","Q3","2019Q3","32.8363485897231","1.3720358117032","0.224573135872258","0.00391007945970661","0.0238887390715074","0.000597444685108581","0.00316691798786914","0.257880318455703","0.010443219599292","0.110396675620071","0.00929543986979582","28.7626196597388","0.0244733771934811","0.319958434","0.419939424514973"
"BTPN.JK","2019","Q2","2019Q2","32.8604777058362","1.50951782155885","0.235366205497946","0.00389751369594964","0.0249966488237285","0.000518286327582145","0.00315016999935094","0.276709785072714","0.0104067502311275","0.114041902514528","0.00983981441108839","28.7479515973318","0.0256375004184056","0.3293483373","0.421995384662508"
"BTPN.JK","2019","Q1","2019Q1","32.8893012944984","1.64991948837846","0.244469167857806","0.00263647173425955","0.0177935161846009","0.00117032078588037","0.00552986093943286","0.231780436015126","0.00991374782200945","0.149887586694825","0.00946203476018844","28.6319904392965","0.0181158610514173","0.2626753177","0.433131921447028"
"BTPN.JK","2018","Q4","2018Q4","32.2552024494086","0.536836867833939","0.0959012758535304","0.00339396950926891","0.0189987874995798","0.000990683316532256","0.00591192852566566","0.100405269832061","0.0175308011580652","0.193191405423787","0.00689942918662678","28.5071229861453","0.0193667319239646","0.2074382058","0.643962905417331"
"BTPN.JK","2018","Q3","2018Q3","32.2165500186038","0.404922734545293","0.0728209928230611","0.00540960492237854","0.0300802273226562","0.0000800056866549582","0.00103404400445504","0.167285037760682","0.0173721114882066","0.122640096961875","0.00753397314069594","28.5374780541592","0.0310131086817866","0.298222284","0.588822252141654"
"BTPN.JK","2018","Q2","2018Q2","32.2352230332959","0.483960215778787","0.0826861136207622","0.00557202260347564","0.0326129399897837","0.00334964625426266","0.0192344711336572","0.151015468170095","0.0173557268724672","0.16170705008307","0.00828139473382339","28.5585255386966","0.0337124004836691","0.3092684416","0.633772814873206"
"BTPN.JK","2018","Q1","2018Q1","32.1935824410679","0.454574589290394","0.0810678739442063","0.00558578463839621","0.0313213562207279","0.00314654886361057","0.0177773145122993","0.157540888527825","0.017535002645452","0.124365181781717","0.00867071916536328","28.5389042023986","0.0323341042169863","0.2990388731","0.578102121238223"
"BTPN.JK","2017","Q4","2017Q4","32.1900410750443","0.473758269536761","0.0820085485525425","-0.00152675912675536","-0.00881999224053636","0.00291456790544781","0.0169176155345592","0.0665046846153806","0.0173853032547438","0.163508257683932","0.00839849470912354","28.5265085520052","-0.00874288010584288","-0.0654707377","0.539600969700732"
"BTPN.JK","2017","Q3","2017Q3","32.1720550998379","0.26649917283159","0.0474010324911922","0.00460094324710403","0.0258675287257962","0.000234324174069231","0.00182341486134455","0.0855822050310955","0.0177951325719864","0.118022374463183","0.00904653567404476","28.5126015553917","0.0265544261058872","0.2491869634","0.53062128813175"
"BTPN.JK","2017","Q2","2017Q2","32.2063220234824","0.508010806702462","0.084967087463027","0.00470957138282523","0.0281581166172486","0.000531118241587131","0.00339551127768099","0.0509831621930523","0.0169293295379098","0.181373960355765","0.00829348743071614","28.5283014905781","0.028973969015656","0.258664051","0.584068906638448"
"BTPN.JK","2017","Q1","2017Q1","32.1630651645285","0.284023949472686","0.0481591724299207","0.00514335067651222","0.0303334691805961","0.000732272963316667","0.00397953614588352","0.069037026072155","0.0173802209609771","0.147861988051473","0.00848976804947969","28.5311857179005","0.0312823720490416","0.2682511602","0.564847153293908"
"BTPN.JK","2016","Q4","2016Q4","32.1459534928611","0.395124263980519","0.0684890227178011","0.00386426223342763","0.0222935546489256","0.000825614515224981","0.00454332903685074","0.0756949152119142","0.0178640716048231","0.153017924528168","0.00907282933113404","28.5385600624073","0.0228018898258571","0.2268188084","0.568320118912082"
"BTPN.JK","2016","Q3","2016Q3","32.0863975568496","0.225157657699829","0.0405079876358009","0.00559282260898058","0.0310868772324739","0.000227801636790889","0.00128557613564473","0.0648520302434637","0.0188834747737423","0.14932754357397","0.00945200007545719","28.4793019216385","0.0320842772194888","0.2836466252","0.589191588303115"
"BTPN.JK","2016","Q2","2016Q2","32.0931387378797","0.261807247073052","0.0452786369894995","0.00563762781099265","0.0325975319787287","0.000667589092536472","0.0035049156620158","0.0594662767046097","0.0189452506933386","0.154965548913325","0.00863283320017245","28.4683379021333","0.033695936341163","0.2894886068","0.580734963757058"
"BTPN.JK","2016","Q1","2016Q1","32.0564903563197","0.342028808783168","0.0596216459392165","0.00513354533064222","0.0294493781011008","0.000643717296468509","0.00393714644199049","0.140653399523487","0.0195530678115153","0.11149800787543","0.00851348819832017","28.3975985747743","0.0303429593847281","0.2729091005","0.541067199399"
"BTPN.JK","2015","Q4","2015Q4","32.0259598174201","0.397877794955064","0.0666539790522081","0.00403838056434169","0.024106317086803","0.000737527392528517","0.00489072392418292","0.0858589998924354","0.010812273491315","0.153755834349903","0.00838636261357602","28.38601851989","0.0247017861769961","0.2406516996","0.57219016149592"
"BTPN.JK","2015","Q3","2015Q3","32.0144653827869","0.467209533083918","0.0771282205140705","0.00556837549371054","0.0337308198881346","0.000319134286880773","0.00226759734138404","0.140469635980162","0.00896629258110847","0.14879808445746","0.00815535550685215","28.3676769187906","0.0349083056589154","0.2919076583","0.595765693543923"
"BTPN.JK","2015","Q2","2015Q2","32.0065828858241","0.615644135486393","0.098852330654391","0.00563530145300443","0.0350961911395867","0.000269573417804932","0.00162600917579546","0.202870183689887","0.00914828918989329","0.147641138844226","0.00807102226838525","28.3350810353661","0.0363727356212186","0.3021026784","0.615149607870542"
"BTPN.JK","2015","Q1","2015Q1","31.9691801332946","0.680254413278709","0.109261037719235","0.00627633888533845","0.0390762097368641","0.000204843954792875","0.000985622589358268","0.259789799644105","0.00951364443529393","0.171361721188282","0.00813075418461339","28.3038257834808","0.040665253720239","0.331283557","0.696146614273498"
"BTPN.JK","2014","Q4","2014Q4","31.9487057034959","0.707846326160209","0.111451353885304","0.00581864334204091","0.0369551842065448","0.00056236425373489","0.00422774940762056","0.25100111548948","0.00972772856618827","0.167978273389134","0.00832847017779986","28.3006155964514","0.0383732756778274","0.3027441264","0.674208417981552"
"BTPN.JK","2014","Q3","2014Q3","31.9034854475646","0.552603764237631","0.0876209477555795","0.00586941585318865","0.0370169620099954","0.000628872585185462","0.00457689586925573","0.314271710081156","0.0100940462778752","0.148049810409218","0.0090124138007216","28.275159233363","0.0384398899561714","0.2984485479","0.699637415753032"
"BTPN.JK","2014","Q2","2014Q2","31.8994666634448","0.583115896663888","0.0892822341574343","0.0070361737191615","0.0459543243518857","0.00106399525398828","0.00565697954514151","0.311583882215855","0.010140295106276","0.125283163712026","0.00908291625557542","28.305865314163","0.0481678451303366","0.3461718457","0.651309373757224"
